AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.9289364501113134,0.017332834788963802,0.07178758610784161,0.014514994390807378,0.012350382024964322,0.00046515769643932635,0.005381541106936145,0.024905837560861087,1,SVC_RBF,WE_surrogate_corrupt,4,2817
0.23770491803278687,0.13735963194002596,0.45623958131310555,0.3292534481334189,0.32925344813341895,0.11206388582229326,0.001594692917179497,0.024905837560861087,1,SVC_RBF,WF_nonlinear,5,2817
0.9390457397287999,0.01709983549577154,0.06852938156339454,0.009253309152485794,0.007943363494308507,0.0001798111651395111,0.004845313572703916,0.024905837560861087,1,SVC_RBF,WH_subgroup_shift,6,2817
0.9428531389203075,0.16631718576606033,0.5825816927553468,0.19648267275436324,0.19726648258330395,0.08340932026746897,0.14408471585191124,0.22750532449859107,1,SVC_RBF,WI_prevalence_shift,7,2817
0.9276057478243271,0.016878135213080004,0.06834628039989668,0.004804049040818528,0.0061004205869552575,8.351160235348433e-05,0.004558261951516575,0.024905837560861087,1,SVC_RBF,WJ_concept_drift,8,2817
0.591540371140663,0.10964375412319652,0.5751138435843709,0.09754493612006275,0.09418288446069456,0.009434475134587858,0.0032440703012083264,0.10639747594634684,1,SVC_RBF,WG_label_noise,9,2817
0.8839101396478447,0.021655678180099884,0.19085301875237176,0.02206551958080286,0.009828754599256312,0.00020972709593435794,0.004215959542510441,0.024905837560861087,1,MLP,WA_clean,0,2817
0.8464126695001012,0.02364446609374188,0.2128732846997891,0.023608343979931643,0.018582527272939374,0.0012712622779401568,0.0030799299902121735,0.024905837560861087,1,MLP,WB_noise_outliers,1,2817
0.859512244484922,0.022609778306981076,0.22006453700110115,0.022620026557016774,0.010496404125433623,0.0003570764154665824,0.0033548095988052925,0.024905837560861087,1,MLP,WC_missingness,2,2817
0.9280813600485731,0.024821067785706558,0.17779357576503993,0.02457493281533242,0.020526328290369305,0.0025790932758696693,0.0041570263688076895,0.024905837560861087,1,MLP,WD_shift,3,2817
