fold,model,time_fit_s,time_pred_all_worlds_s,time_shap_s,time_total_s
12,Logistic_L2,0.1648187000027974,0.12346330002037575,0.1483284999994794,0.43661050002265256
12,RandomForest,7.506608800002141,3.2283442999978433,480.9655702999953,491.7005233999953
12,ExtraTrees,3.0707665000009,3.7142513999860967,2366.883561499999,2373.668579399986
12,GradientBoosting,30.89933299999393,0.31021409999084426,1.4292027999981656,32.63874989998294
12,SVC_RBF,6.386906899999303,4.03025890000572,0.0,10.417165800005023
12,MLP,9.118948600000294,0.20357420000073034,0.0,9.322522800001025
12,GaussianNB,0.0895611000014469,0.16316909999295603,0.0,0.25273019999440294
13,Logistic_L2,0.159155200002715,0.12185829999361886,0.17025859999557724,0.4512720999919111
13,RandomForest,8.48822189999919,3.5219065999917802,491.64323039999726,503.65335889998823
13,ExtraTrees,3.0726943999979994,3.800555000001623,2403.4383279999965,2410.311577399996
13,GradientBoosting,30.760637899998983,0.3117647000035504,1.4483645000000251,32.52076710000256
13,SVC_RBF,6.27769470000203,3.9970641000109026,0.0,10.274758800012933
13,MLP,9.825192800002696,0.2000660999910906,0.0,10.025258899993787
13,GaussianNB,0.08830090000265045,0.16087760000664275,0.0,0.2491785000092932
14,Logistic_L2,0.17554160000145203,0.12695840000378666,0.15652740000223275,0.45902740000747144
14,RandomForest,8.371593500000017,3.48404290000326,552.6718490000057,564.527485400009
14,ExtraTrees,2.8890363999962574,3.3437340000091353,2567.5212178,2573.7539882000056
14,GradientBoosting,29.2163126000014,0.2932673999821418,1.353350600002159,30.862930599985702
14,SVC_RBF,5.821819500000856,3.957935299986275,0.0,9.779754799987131
14,MLP,6.750195299995539,0.19349840001086704,0.0,6.943693700006406
14,GaussianNB,0.08643589999701362,0.15631639999628533,0.0,0.24275229999329895
15,Logistic_L2,0.13369370000145864,0.11351070000091568,0.1416962000002968,0.3889006000026711
15,RandomForest,7.396597500002827,3.180684300001303,481.4145167000024,491.99179850000655
15,ExtraTrees,2.8987453000008827,3.379033100005472,2492.338649899997,2498.6164283000035
15,GradientBoosting,29.456196499995713,0.29760429998714244,1.5049689000006765,31.25876969998353
15,SVC_RBF,5.65099580000242,3.827510399984021,0.0,9.478506199986441
15,MLP,8.571893300002557,0.1985618999970029,0.0,8.77045519999956
15,GaussianNB,0.08477459999994608,0.1601398999991943,0.0,0.2449144999991404
