model,world,severity_full,AUROC_mean_full,AUROC_ci_lo_full,AUROC_ci_hi_full,Brier_mean_full,Brier_ci_lo_full,Brier_ci_hi_full,LogLoss_mean_full,LogLoss_ci_lo_full,LogLoss_ci_hi_full,ECE_mean_full,ECE_ci_lo_full,ECE_ci_hi_full,aECE_mean_full,aECE_ci_lo_full,aECE_ci_hi_full,Brier_REL_mean_full,Brier_REL_ci_lo_full,Brier_REL_ci_hi_full,Brier_RES_mean_full,Brier_RES_ci_lo_full,Brier_RES_ci_hi_full,Brier_UNC_mean_full,Brier_UNC_ci_lo_full,Brier_UNC_ci_hi_full,severity_demo,AUROC_mean_demo,AUROC_ci_lo_demo,AUROC_ci_hi_demo,Brier_mean_demo,Brier_ci_lo_demo,Brier_ci_hi_demo,LogLoss_mean_demo,LogLoss_ci_lo_demo,LogLoss_ci_hi_demo,ECE_mean_demo,ECE_ci_lo_demo,ECE_ci_hi_demo,aECE_mean_demo,aECE_ci_lo_demo,aECE_ci_hi_demo,Brier_REL_mean_demo,Brier_REL_ci_lo_demo,Brier_REL_ci_hi_demo,Brier_RES_mean_demo,Brier_RES_ci_lo_demo,Brier_RES_ci_hi_demo,Brier_UNC_mean_demo,Brier_UNC_ci_lo_demo,Brier_UNC_ci_hi_demo,severity_delta,AUROC_mean_delta,AUROC_ci_lo_delta,AUROC_ci_hi_delta,Brier_mean_delta,Brier_ci_lo_delta,Brier_ci_hi_delta,LogLoss_mean_delta,LogLoss_ci_lo_delta,LogLoss_ci_hi_delta,ECE_mean_delta,ECE_ci_lo_delta,ECE_ci_hi_delta,aECE_mean_delta,aECE_ci_lo_delta,aECE_ci_hi_delta,Brier_REL_mean_delta,Brier_REL_ci_lo_delta,Brier_REL_ci_hi_delta,Brier_RES_mean_delta,Brier_RES_ci_lo_delta,Brier_RES_ci_hi_delta,Brier_UNC_mean_delta,Brier_UNC_ci_lo_delta,Brier_UNC_ci_hi_delta
GradientBoosting,WG_label_noise,9,0.5832193765548167,0.5756068236780362,0.5918740235599874,0.1088288172926646,0.1060044390527563,0.1114285671255026,0.6263774234496912,0.6086721286857186,0.6440627545925817,0.1020300243870704,0.0992992710422322,0.1045504536018425,0.0969862499633061,0.0936054224861843,0.1000777453075275,0.0100920001634412,0.0094692452006842,0.0107460535131574,0.0038419630290748,0.0034696123961863,0.0042168621288585,0.1048926856550902,0.1023719500865902,0.107113501743531,9,0.6722457268650004,0.626982137431764,0.7155856295556757,0.274308276045436,0.2444806768557005,0.3012925357532172,0.9351413030076254,0.8131173325386049,1.0498626224975198,0.2650700037840028,0.2338756601078572,0.2957628906047111,0.2652478674687623,0.2356021053727776,0.2931022722849963,0.1122308604405814,0.0911770519808733,0.1346626534474696,0.0864826861463539,0.0746393012943739,0.0992067388184031,0.2472234268870947,0.2451861058567217,0.2486575073689607,0,-0.08902635031018369,-0.051375313753727836,-0.12371160599568831,-0.16547945875277142,-0.13847623780294419,-0.1898639686277146,-0.3087638795579343,-0.20444520385288623,-0.40579986790493816,-0.1630399793969324,-0.13457638906562502,-0.1912124370028686,-0.16826161750545618,-0.14199668288659328,-0.1930245269774688,-0.10213886027714021,-0.0817078067801891,-0.12391659993431221,-0.0826407231172791,-0.0711696888981876,-0.0949898766895446,-0.1423307412320045,-0.1428141557701315,-0.14154400562542968
Logistic_L2,WA_clean,0,0.9192540438451602,0.9087612958068604,0.929195725731818,0.0178165594632824,0.0170785637300052,0.0185070514088213,0.0733679497872066,0.0697040994794811,0.0768187488746152,0.0068480935993322,0.0062711787931146,0.0074516077124506,0.0053012001096725,0.004590703962591,0.0062523728456382,9.497465893320184e-05,5.426539358124968e-05,0.0001469543768759,0.0041391923220793,0.0037916865478978,0.0045295320948061,0.0247778952207207,0.0246885812372384,0.0248666350484809,0,0.6068080157452138,0.5744803408480945,0.6391381508319913,0.2712980375653238,0.2551750899246653,0.2862095277762816,0.7806684850510474,0.7393143917725122,0.820607298349934,0.254368548682831,0.230744259975957,0.2792928964808282,0.2696085635033892,0.2469962815298633,0.2889876741566207,0.1038731512582976,0.0892458995189308,0.1172761422089043,0.0810055260797129,0.0713734816096373,0.0910371662181212,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.31244602809994637,0.33428095495876586,0.29005757489982664,-0.25348147810204136,-0.2380965261946601,-0.2677024763674603,-0.7073005352638407,-0.6696102922930312,-0.7437885494753187,-0.2475204550834988,-0.2244730811828424,-0.2718412887683776,-0.2643073633937167,-0.2424055775672723,-0.2827353013109825,-0.1037781765993644,-0.08919163412534956,-0.1171291878320284,-0.0768663337576336,-0.0675817950617395,-0.08650763412331511,-0.2239160840180336,-0.2238094118423464,-0.22402333034944288
Logistic_L2,WB_noise_outliers,1,0.8860269302634207,0.8731296185138698,0.8985124968748139,0.0250033391079068,0.0237890911807845,0.0263355532227587,0.1088688030745939,0.1013431193048037,0.1164834781437319,0.0149397794527121,0.013162689808251,0.0167496306211173,0.0167016862068229,0.0146092625721406,0.0188584789323434,0.0023546989605726,0.0017530024431998,0.0030241371885337,0.0031198127268094,0.002787672874309,0.0034685934994695,0.0247778952207207,0.0246891553929606,0.024864338425592,1,0.5886920737162282,0.5600918098049741,0.6168698559670781,0.2895095362203396,0.2740750893626134,0.3053879160025343,0.9189762643931408,0.8541554241636963,0.9885286858605454,0.2716383902871053,0.2481411815427625,0.2960789288656429,0.265085250798014,0.2411476044746517,0.2870621446176072,0.1058514087746568,0.0924762989470566,0.1209332992060259,0.0648029117006279,0.0568474236831987,0.0768746295014737,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.2973348565471925,0.31303780870889575,0.28164264090773583,-0.2645061971124328,-0.2502859981818289,-0.2790523627797756,-0.8101074613185469,-0.7528123048588926,-0.8720452077168135,-0.2566986108343932,-0.2349784917345115,-0.2793292982445256,-0.2483835645911911,-0.2265383419025111,-0.2682036656852638,-0.10349670981408421,-0.0907232965038568,-0.1179091620174922,-0.0616830989738185,-0.0540597508088897,-0.0734060360020042,-0.2239160840180336,-0.2238088376866242,-0.2240256269723318
Logistic_L2,WC_missingness,2,0.8987536672382895,0.8880658718771124,0.9097607995744478,0.0189412286409209,0.0183170090027086,0.019535238824899,0.0795864383290819,0.0762993170990735,0.0828954495133645,0.0076180233732985,0.0069453275457929,0.008277259452288,0.0070462157000423,0.006436893152407,0.0077202948907288,0.0001400745240042,0.0001136731890463,0.0001665755245854,0.00328362684027,0.0029722043997201,0.0036167019734304,0.0247778952207207,0.0246885812372384,0.0248660608927586,2,0.5945741635355162,0.5607789855072464,0.630130613705493,0.2748023253630162,0.2569495510586371,0.2922492010479463,0.7877692171269998,0.7441763675193688,0.8275816676787792,0.2419779627241127,0.2140639864936657,0.2684550134976187,0.2526591472352807,0.2289879515936897,0.2750833298347192,0.0954654532765601,0.0794337835352859,0.111576590829022,0.0693236088683839,0.0613834903242342,0.0777637977700884,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.30417950370277336,0.327286886369866,0.27963018586895483,-0.2558610967220953,-0.2386325420559285,-0.27271396222304733,-0.7081827787979179,-0.6678770504202953,-0.7446862181654147,-0.2343599393508142,-0.2071186589478728,-0.26017775404533067,-0.24561293153523842,-0.2225510584412827,-0.26736303494399044,-0.0953253787525559,-0.0793201103462396,-0.11141001530443659,-0.0660399820281139,-0.0584112859245141,-0.074147095796658,-0.2239160840180336,-0.2238094118423464,-0.22402390450516518
Logistic_L2,WD_shift,3,0.916695322843609,0.9058707379850788,0.9265257980799136,0.0186660490897066,0.0177931374814174,0.0195961512106192,0.0773140282687499,0.073433776283397,0.0812198139227138,0.0131580096606471,0.0112170688552796,0.015342540096599,0.0125817708827299,0.010302601406002,0.0151772186744572,0.0007964398542351,0.0004708321752636,0.0012011333322419,0.0040071908082503,0.0036555218410446,0.0044057999428211,0.0247778952207207,0.0246891553929606,0.0248654867370364,3,0.6447307210592236,0.6170013642869924,0.6746261629987476,0.2606536564051646,0.2444902274484677,0.2755503436692331,0.7569343457327967,0.7134307794833432,0.8001541486417154,0.2487934334664369,0.2208831018925955,0.2710692753391163,0.2627531407385911,0.2416695286818881,0.2810149337451595,0.1010591291563419,0.0856367077455119,0.1157094622853723,0.0898922363193643,0.0842498918364731,0.0956480594643086,0.2486939792387543,0.2485457647058823,0.2488899653979238,0,0.2719646017843854,0.2888693736980864,0.2518996350811661,-0.241987607315458,-0.22669708996705032,-0.2559541924586139,-0.6796203174640468,-0.6399970031999462,-0.7189343347190016,-0.2356354238057898,-0.2096660330373159,-0.25572673524251727,-0.2501713698558612,-0.2313669272758861,-0.2658377150707023,-0.1002626893021068,-0.0851658755702483,-0.1145083289531304,-0.085885045511114,-0.0805943699954285,-0.0912422595214875,-0.2239160840180336,-0.2238566093129217,-0.2240244786608874
Logistic_L2,WE_surrogate_corrupt,4,0.871358269660312,0.807009087185052,0.9211118595759468,0.0191018169594145,0.0178006453859593,0.0203880727471657,0.0868081326459564,0.0745737464200588,0.1041325221881895,0.0111691576798388,0.0081956173995433,0.0144394686507343,0.0108161126377161,0.007475526205145,0.0144997042628426,0.0006007972112678,0.0002092294085337,0.0011109520140354,0.003566179036048,0.00275665687993,0.0042729120976428,0.0247778952207207,0.0246891410390675,0.0248654867370364,4,0.6287171229200215,0.5986898371801754,0.6601100375738058,0.2671825819831178,0.2547527698213186,0.2783921791218425,0.7703622068685888,0.7333144043228159,0.8042160823773381,0.2499279729265065,0.2280409750090602,0.2705351271277835,0.2586921709904009,0.2354056451807652,0.2821644611461862,0.1027266813435474,0.0873809760347133,0.119218512483881,0.0839314520056388,0.0704668781237985,0.0978884864795591,0.2486939792387543,0.2485469896193772,0.2488899653979238,0,0.24264114674029058,0.2083192500048766,0.26100182200214095,-0.2480807650237033,-0.23695212443535932,-0.2580041063746768,-0.6835540742226324,-0.6587406579027572,-0.7000835601891486,-0.2387588152466677,-0.2198453576095169,-0.2560956584770492,-0.24787605835268484,-0.2279301189756202,-0.2676647568833436,-0.1021258841322796,-0.0871717466261796,-0.11810756046984561,-0.0803652729695908,-0.0677102212438685,-0.0936155743819163,-0.2239160840180336,-0.22385784858030972,-0.2240244786608874
Logistic_L2,WF_nonlinear,5,0.8629009163037334,0.852898364848447,0.8726669709819374,0.1773311201210117,0.1750348610586275,0.1795607542991918,2.854250187272427,2.818149340631074,2.890935543106315,0.1773103362213509,0.1750844123807803,0.1796023372582535,0.1772001741426952,0.1750523169955949,0.179359385959889,0.1384867835763968,0.1317263110352045,0.144880721165021,0.0016842476605085,0.0015463189550611,0.0018236524033646,0.0247778952207207,0.0246885812372384,0.0248660608927586,5,0.268317230273752,0.2229004517802827,0.3129744811236356,0.465146798882063,0.4617510046785392,0.4687164417873192,6.390034821665366,5.972226170666773,6.772181426935253,0.463822425097442,0.4571828639630025,0.4695664767743622,0.4625504938629586,0.4578976262324052,0.4667007442044769,0.3088421318341135,0.2895253843070449,0.3274319457492926,0.095918791980502,0.0765262758793712,0.1134009329596383,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.5945836860299815,0.6299979130681643,0.5596924898583018,-0.2878156787610513,-0.2867161436199117,-0.28915568748812737,-3.535784634392939,-3.154076830035699,-3.8812458838289383,-0.2865120888760911,-0.28209845158222224,-0.28996413951610867,-0.28535031972026337,-0.2828453092368103,-0.28734135824458784,-0.17035534825771673,-0.1577990732718404,-0.1825512245842716,-0.09423454431999351,-0.0749799569243101,-0.1115772805562737,-0.2239160840180336,-0.2238094118423464,-0.22402390450516518
Logistic_L2,WH_subgroup_shift,6,0.9162150069914078,0.9067203181107886,0.9261690551324931,0.0184255301964763,0.0175213884203549,0.0193094901758472,0.0760466697739484,0.0721700831537275,0.0796823200972827,0.0097368431830903,0.0082929841304613,0.0111555462262524,0.0096046977657997,0.007849500427381,0.0115992959962836,0.0005137866421219,0.0002625553645865,0.000811553624639,0.0039430215908425,0.003564113515811,0.0043472737804794,0.0247778952207207,0.0246891553929606,0.0248660608927586,6,0.6308910359634997,0.6027459071390231,0.661742485238862,0.2650091682743782,0.2485299307348697,0.2810771200961611,0.7684102318482936,0.7222564556971502,0.8131597263119764,0.2393847239538775,0.2140225151137521,0.263018937445758,0.2482314563296015,0.2193751264250341,0.2767456051464708,0.0953471129016772,0.0747357284804398,0.1163942430695374,0.0795218659489939,0.0666885278738946,0.092244192361912,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.2853239710279081,0.3039744109717655,0.2644265698936311,-0.2465836380779019,-0.23100854231451481,-0.2617676299203139,-0.6923635620743452,-0.6500863725434227,-0.7334774062146937,-0.2296478807707872,-0.20572953098329078,-0.2518633912195056,-0.2386267585638018,-0.2115256259976531,-0.26514630915018716,-0.0948333262595553,-0.0744731731158533,-0.1155826894448984,-0.07557884435815139,-0.06312441435808361,-0.0878969185814326,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
Logistic_L2,WI_prevalence_shift,7,0.9180065505267968,0.9062653651182716,0.9290162178746324,0.2011743416181695,0.1929489326792091,0.2090743236350766,0.7364540447267325,0.688001402687387,0.782038481942977,0.2251324535763489,0.2174732651933331,0.232417318274736,0.2246531736149955,0.2171968457532789,0.2314584779690889,0.0994890713466632,0.093848347867247,0.1050698997659207,0.1262521757403088,0.119363770948401,0.1338807701366667,0.2275351396672801,0.2275276858751078,0.2275425934594524,7,0.6318567620650953,0.5803092557519641,0.6810394746071828,0.2534154069971472,0.2327387255472924,0.27425974896437,0.7336543936254541,0.6787372686884774,0.7915112004866532,0.2720129619682717,0.2451251699428286,0.2994023236173842,0.2914145660827303,0.2681464946199774,0.3160557761978365,0.126930518452514,0.1106795799981287,0.1448626128874145,0.1060496116878124,0.0933600949634756,0.1179394154812251,0.2295894809688581,0.2290491349480968,0.2299981176470587,0,0.28614978846170147,0.3259561093663075,0.24797674326744956,-0.052241065378977714,-0.03978979286808332,-0.06518542532929339,0.002799651101278333,0.009264133998909574,-0.009472718543676262,-0.04688050839192279,-0.0276519047494955,-0.06698500534264823,-0.0667613924677348,-0.050949648866698505,-0.08459729822874759,-0.027441447105850794,-0.01683123213088171,-0.03979271312149381,0.020202564052496402,0.02600367598492541,0.015941354655441595,-0.002054341301578,-0.0015214490729890118,-0.0024555241876062783
Logistic_L2,WJ_concept_drift,8,0.9213022599557796,0.9094252868889562,0.9319180094678016,0.0176711128342845,0.0169172461354685,0.0183902183900569,0.0726230699398447,0.0685031509221633,0.0763952904015283,0.0070406309357828,0.0064830363806405,0.0075821953091088,0.0051106518538019,0.0043715389310447,0.0059165573115513,9.562965751475826e-05,5.37651325514937e-05,0.0001518295120171,0.0041903175241289,0.0037981851800781,0.0046085267573174,0.0247778952207207,0.0246891553929606,0.0248654867370364,8,0.603229558060476,0.5698554079441761,0.6397680712113079,0.2725325840878224,0.255506938402984,0.288728222456618,0.7839510031090444,0.7426750307926331,0.8268225463046401,0.239186757769489,0.2118760042335393,0.2647703352805838,0.2618933707368562,0.2396518389757109,0.2834512214211493,0.0996079101387373,0.0845866701190915,0.1141577188097738,0.0757636960143534,0.0671502232474689,0.0838929615532487,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.3180727018953037,0.3395698789447801,0.2921499382564937,-0.25486147125353786,-0.2385896922675155,-0.2703380040665611,-0.7113279331691997,-0.6741718798704698,-0.7504272559031119,-0.2321461268337062,-0.20539296785289882,-0.257188139971475,-0.2567827188830543,-0.2352803000446662,-0.27753466410959804,-0.09951228048122253,-0.08453290498654001,-0.1140058892977567,-0.07157337849022449,-0.0633520380673908,-0.0792844347959313,-0.2239160840180336,-0.2238578342264165,-0.2240244786608874
Logistic_L2,WG_label_noise,9,0.577836753237358,0.570638514184229,0.5843223026161675,0.1095974314276739,0.1066392808032782,0.1126030405136449,0.6158481574735891,0.5971248012307562,0.63433494963367,0.0986566210170118,0.0959703284332233,0.1012772648078373,0.0936887199229534,0.090742849613859,0.0966120362355438,0.0094234733311059,0.0088182120808941,0.0100254780154319,0.0030926148034801,0.0026926842115683,0.0035513746821526,0.1048926856550902,0.1024113865293893,0.1071463853168171,9,0.6042216469676729,0.5772874253530463,0.6328810698907787,0.2725825162157845,0.2571669563221817,0.2873224029722717,0.7886515321709244,0.7430445006367601,0.8366616433331887,0.2384917861646583,0.2104348559678768,0.2676069362455208,0.2530181978521704,0.2288543815066873,0.2755382366436815,0.0987276504485393,0.0824765384271464,0.1144432535909013,0.0734151480199923,0.0635268640266564,0.0828209316929386,0.2472234268870947,0.2452188991413559,0.2487289298987569,0,-0.02638489373031494,-0.006648911168817384,-0.04855876727461128,-0.16298508478811058,-0.15052767551890348,-0.1747193624586268,-0.1728033746973353,-0.1459196994060039,-0.20232669369951872,-0.1398351651476465,-0.11446452753465351,-0.16632967143768349,-0.15932947792921698,-0.1381115318928283,-0.17892620040813767,-0.08930417711743341,-0.0736583263462523,-0.1044177755754694,-0.0703225332165122,-0.0608341798150881,-0.079269557010786,-0.1423307412320045,-0.14280751261196659,-0.1415825445819398
MLP,WA_clean,0,0.8754029786679716,0.8621566727760943,0.8905170109993171,0.0210909180905682,0.0201687453394915,0.0219887265370652,0.1911228751943978,0.1801748372574563,0.2009062332790347,0.0213637903865912,0.0202469121540539,0.0223964701706664,0.0111048387085627,0.0097031972783513,0.0126828860543001,0.0003605792386906,0.0002470141115194,0.0004963307145892,0.0038576292746308,0.003484061580301,0.0042289232547129,0.0247778952207207,0.0246891553929606,0.0248649125813142,0,0.6062980855251389,0.5711387323313653,0.6406124753981033,0.3345180328908422,0.3123907466681794,0.3543391631457336,1.342416586941112,1.1816092080414242,1.5057686821277942,0.3503373525128511,0.3247861102113784,0.3753363310611288,0.3232460780324931,0.2925417363941126,0.3516871989155214,0.1559084153050275,0.1327603545347434,0.1787449047431967,0.0735719748814558,0.0647144793028322,0.0829477871331539,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.2691048931428327,0.29101794044472906,0.24990453560121384,-0.313427114800274,-0.2922220013286879,-0.3323504366086684,-1.1512937117467141,-1.001434370783968,-1.3048624488487595,-0.3289735621262599,-0.3045391980573245,-0.35293986089046236,-0.3121412393239304,-0.2828385391157613,-0.3390043128612213,-0.1555478360663369,-0.13251334042322402,-0.1782485740286075,-0.06971434560682499,-0.0612304177225312,-0.078718863878441,-0.2239160840180336,-0.2238578342264165,-0.2240250528166096
MLP,WB_noise_outliers,1,0.8468220682815141,0.8354852912665263,0.8596198938692184,0.0254543899697368,0.0244026900041552,0.026493044742927,0.2384618773047466,0.2257114429137015,0.2509852097903785,0.0257540486059695,0.0246042742304986,0.0270540437592299,0.0170040158274022,0.015050060453678,0.0192261611423029,0.001129014727252,0.000758572962056,0.0016131188298534,0.0031781798016129,0.0028784405408185,0.0034855651266429,0.0247778952207207,0.0246885812372384,0.0248654867370364,1,0.5875246018965826,0.5511895016997674,0.6207070808731436,0.353755619510885,0.3330945612225602,0.3737494648208377,1.5740381356871311,1.3858076342480337,1.7672845936985564,0.3623561383338113,0.3371236937271592,0.3874709389821325,0.345577829276176,0.3228583438444396,0.3679981230761196,0.1677859835941465,0.149114840842281,0.1880135405314955,0.0633584672561835,0.0554678715878508,0.0713345417147251,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.25929746638493145,0.2842957895667588,0.2389128129960748,-0.3283012295411482,-0.308691871218405,-0.3472564200779107,-1.3355762583823845,-1.1600961913343322,-1.5162993839081778,-0.3366020897278418,-0.3125194194966606,-0.36041689522290254,-0.3285738134487738,-0.3078082833907616,-0.3487719619338167,-0.16665696886689452,-0.148356267880225,-0.1864004217016421,-0.06018028745457061,-0.0525894310470323,-0.0678489765880822,-0.2239160840180336,-0.2238584083821387,-0.2240244786608874
MLP,WC_missingness,2,0.8482938020535998,0.8365878116330012,0.8606799384955498,0.0212863865837962,0.0203504866069206,0.0221958821976025,0.2163341286117327,0.2057418522646266,0.2268619768020049,0.0213829522441269,0.020377535417656,0.0223726045203649,0.0128830814575749,0.0121808138632727,0.013564150813884,0.0004338762643128,0.000394888636735,0.0004723908480595,0.0030534611282667,0.0027612509195423,0.0033773412184982,0.0247778952207207,0.0246891553929606,0.0248458854808463,2,0.5772633744855967,0.549975174449812,0.6052112408302021,0.3434011367117833,0.3286666674610956,0.3593887889521215,1.3233498646726276,1.1856970841841368,1.4623624595718951,0.3620412921480418,0.3432503917320532,0.3813142462278338,0.3442593860403974,0.3215843683292225,0.368236815582098,0.1647106158844134,0.1442448505804814,0.1846328006158478,0.071600297321543,0.0551120667691913,0.0886812329873125,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.2710304275680031,0.2866126371831892,0.25546869766534774,-0.32211475012798707,-0.30831618085417495,-0.337192906754519,-1.107015736060895,-0.9799552319195102,-1.2355004827698903,-0.3406583399039149,-0.32287285631439716,-0.3589416417074689,-0.3313763045828225,-0.3094035544659498,-0.35467266476821396,-0.16427673962010061,-0.14384996194374639,-0.1841604097677883,-0.0685468361932763,-0.052350815849649,-0.0853038917688143,-0.2239160840180336,-0.2238578342264165,-0.2240440799170775
MLP,WD_shift,3,0.9014500299994168,0.8893340761344265,0.9134693726155808,0.0275625754426123,0.0253247476657358,0.0300064721148856,0.1925254166229933,0.1769944729265193,0.2080355606781723,0.02833880051359,0.0257150557162542,0.0311106729743775,0.0250488908604274,0.0217860454747472,0.0286362458697924,0.0049726795331991,0.0032164745796965,0.0069756729253058,0.0038618939251341,0.0035582183314173,0.0041834868429493,0.0247778952207207,0.0246891553929606,0.0248660608927586,3,0.6373367328681339,0.597023394167114,0.6735397656110217,0.3174232973551089,0.2914319960168094,0.342380675563275,1.3011940801694934,1.1333145841508216,1.489417102522057,0.3225465810006832,0.2917053933562346,0.3524438697275545,0.3108634369820146,0.2822648580092238,0.3423097368663724,0.1492223773346445,0.1257962633723736,0.1748239304414396,0.0810251339228502,0.0696246739715494,0.0930292153018069,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.26411329713128295,0.29231068196731247,0.23992960700455912,-0.28986072191249657,-0.26610724835107363,-0.3123742034483894,-1.1086686635465002,-0.9563201112243024,-1.2813815418438848,-0.2942077804870932,-0.26599033763998037,-0.32133319675317695,-0.2858145461215872,-0.2604788125344766,-0.31367349099658,-0.1442496978014454,-0.1225797887926771,-0.1678482575161338,-0.0771632399977161,-0.0660664556401321,-0.0888457284588576,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
MLP,WE_surrogate_corrupt,4,0.8677232296759171,0.8497862901180822,0.8839293393929882,0.0241811356911151,0.0214374776555861,0.0282959393230326,0.2101207933499962,0.1908904127877237,0.2340750354353567,0.0244347163457412,0.0214848716985589,0.0288539702137616,0.0160635504050636,0.0117673220764658,0.0215745461462381,0.0019504372293377,0.0005247282244216,0.0042700569914274,0.0035183971854151,0.0030750701592788,0.0039352890412704,0.0247778952207207,0.0246897295486828,0.0248654867370364,4,0.6154231526212204,0.565029857756307,0.6567011093218823,0.3388518966143707,0.3168201653041916,0.3598096251374555,1.3576369540780375,1.19783537155941,1.528793948184938,0.3590661282700359,0.3370494377675379,0.3822580484387406,0.3381050771443906,0.3148882549263447,0.3619788944187521,0.1681025526591268,0.1447386605478408,0.1919817117469635,0.0788072689991029,0.0645567699602716,0.0932902802768165,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.2523000770546967,0.28475643236177517,0.22722823007110593,-0.31467076092325563,-0.2953826876486055,-0.3315136858144229,-1.1475161607280413,-1.006944958771686,-1.2947189127495813,-0.33463141192429474,-0.315564566068979,-0.353404078224979,-0.322041526739327,-0.3031209328498789,-0.340404348272514,-0.1661521154297891,-0.1442139323234192,-0.18771165475553608,-0.07528887181368779,-0.0614816998009928,-0.0893549912355461,-0.2239160840180336,-0.223808263530902,-0.2240244786608874
MLP,WF_nonlinear,5,0.8652051270964615,0.8549658091526471,0.877365860934499,0.161450150331149,0.1449162847556243,0.1735790302725432,2.424303412532012,2.09405763098295,2.7093551956847066,0.1623411709794207,0.1473994638550922,0.1739327471447359,0.1622710498409168,0.1469323794668701,0.1739270758606858,0.1358338704456165,0.1189851918865715,0.1497077104873219,0.0023831710680969,0.0020042811742392,0.0028139855685509,0.0247778952207207,0.0246891553929606,0.0248660608927586,5,0.6769010556450169,0.5933381418858473,0.7428553855788155,0.3202099729341121,0.2591908779878262,0.3842815025769406,4.397912375682993,3.6891122591118175,5.207141850707514,0.3239536491839603,0.260394507403627,0.3876267918788599,0.3150130704648223,0.256289526786595,0.3799766816648574,0.1370625100880544,0.0895922486210519,0.1911243753223954,0.0673353694790385,0.0501005698393397,0.0832189342432289,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.18830407145144457,0.26162766726679976,0.1345104753556835,-0.15875982260296306,-0.1142745932322019,-0.2107024723043974,-1.9736089631509808,-1.5950546281288673,-2.4977866550228076,-0.1616124782045396,-0.11299504354853482,-0.213694044734124,-0.1527420206239055,-0.1093571473197249,-0.2060496058041716,-0.0012286396424378843,0.029392943265519597,-0.0414166648350735,-0.06495219841094159,-0.048096288665100496,-0.080404948674678,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
MLP,WH_subgroup_shift,6,0.8881518295811254,0.8757093153376813,0.901086617294236,0.025338119302253,0.0234236636831921,0.0274501772757454,0.1947172124142046,0.1796991171481387,0.2106088043843531,0.0254866672684426,0.0231562811498991,0.0279988495140572,0.0202508490522728,0.0172951100599391,0.0234357490965144,0.0025806729668221,0.0015741794879872,0.0037897610257732,0.0037135587016368,0.0034168974929546,0.0040472737580577,0.0247778952207207,0.0246891553929606,0.0248655010909295,6,0.6297638217928072,0.5913893361960996,0.6671379048130255,0.3222889979320724,0.2970059249793282,0.3445950461467372,1.3163772188296723,1.1557572789638384,1.4954276678599745,0.3384964562284007,0.305036057413432,0.3723696641144438,0.3206162441478162,0.28637627919379,0.3553982435577192,0.1534451726135768,0.1260538507434238,0.1796761446012808,0.0822952864282968,0.0735494572600282,0.0909516169422017,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.25838800778831816,0.2843199791415817,0.23394871248121052,-0.2969508786298194,-0.2735822612961361,-0.3171448688709918,-1.1216600064154676,-0.9760581618156997,-1.2848188634756215,-0.31300978895995807,-0.2818797762635329,-0.3443708146003866,-0.3003653950955434,-0.2690811691338509,-0.3319624944612048,-0.1508644996467547,-0.12447967125543659,-0.17588638357550762,-0.07858172772666,-0.07013255976707361,-0.086904343184144,-0.2239160840180336,-0.2238088376866242,-0.2240244643069943
MLP,WI_prevalence_shift,7,0.8749630513138945,0.8611937900509007,0.8901922455328863,0.2085059491978947,0.2006546584389779,0.216531588110925,2.191022289351164,2.0463285955399333,2.32154583888607,0.2158003272528973,0.2088025065629333,0.2230553742574863,0.2108254616012023,0.2036607280403879,0.217564118008793,0.0952104042429179,0.0881186674701255,0.1021642366916562,0.1172286724569032,0.109857556335798,0.125283019352005,0.2275351396672801,0.2275276858751078,0.2275425934594524,7,0.641172138047138,0.5900051732603816,0.6897381804152638,0.3032961334700744,0.270374713833004,0.3420815032724857,1.2259450497501578,1.0441975628622542,1.424475320359945,0.326896065170065,0.2921530858868175,0.3708368050800949,0.3120248848465531,0.2757903072574778,0.3538298197184688,0.1660727843844209,0.1340618211271227,0.2033825693714443,0.0972537511213635,0.0833419402793797,0.1102731944124054,0.2295894809688581,0.2290491349480968,0.2301298269896193,0,0.2337909132667565,0.2711886167905191,0.20045406511762254,-0.0947901842721797,-0.06972005539402609,-0.12554991516156072,0.9650772396010063,1.0021310326776791,0.897070518526125,-0.11109573791716768,-0.08335057932388418,-0.1477814308226086,-0.1011994232453508,-0.07212957921708987,-0.13626570170967578,-0.070862380141503,-0.04594315365699719,-0.10121833267978811,0.0199749213355397,0.026515616056418292,0.015009824939599598,-0.002054341301578,-0.0015214490729890118,-0.0025872335301669047
