model,world,severity,AUROC_mean,AUROC_ci_lo,AUROC_ci_hi,Brier_mean,Brier_ci_lo,Brier_ci_hi,LogLoss_mean,LogLoss_ci_lo,LogLoss_ci_hi,ECE_mean,ECE_ci_lo,ECE_ci_hi,aECE_mean,aECE_ci_lo,aECE_ci_hi,Brier_REL_mean,Brier_REL_ci_lo,Brier_REL_ci_hi,Brier_RES_mean,Brier_RES_ci_lo,Brier_RES_ci_hi,Brier_UNC_mean,Brier_UNC_ci_lo,Brier_UNC_ci_hi
RandomForest,WI_prevalence_shift,7,0.7399323092031426,0.6972965330387204,0.7798258189534232,0.2010824389978213,0.19236137681190993,0.21090618791621277,0.5912990850535912,0.5713681829713899,0.6121578628270244,0.20124274509803916,0.17699609477124187,0.22509460076252719,0.26680178649237474,0.25020049019607843,0.2820277244008715,0.09662800768215929,0.08644068406580582,0.10696250214725549,0.12635462258105856,0.1128555297962322,0.1393677786748686,0.2295894809688581,0.22904913494809687,0.23012982698961934
RandomForest,WJ_concept_drift,8,0.7428117731257827,0.7046527218643764,0.7801422436929684,0.20773092581699346,0.19902108059413576,0.21780356887663402,0.6059907397744247,0.5862230076546107,0.626765520568091,0.17703385620915035,0.15643189651416128,0.19826868790849678,0.21395437908496723,0.19480651143790845,0.23431117047930278,0.07026781134985476,0.05962639243966352,0.08327711542875514,0.11044561322568242,0.09831039536075867,0.12366431436626937,0.24869397923875436,0.2485469896193772,0.24888996539792385
RandomForest,WG_label_noise,9,0.6939461991293231,0.6505501872931898,0.7392668834120814,0.22228899041394332,0.21069427491376178,0.2333493577342048,0.6373271520252789,0.6135690763911333,0.6608585748252502,0.17898270152505447,0.16090840141612203,0.196966346949891,0.21189150326797382,0.18727642102396513,0.23557895043572982,0.07236712958635923,0.05993037011114893,0.08383319846974856,0.0967524029219531,0.07698822452902729,0.11693519928232732,0.24722342688709473,0.245174060745867,0.24871665282583622
SVC_RBF,WA_clean,0,0.6585368581141527,0.6238413065843621,0.6957163065843621,0.23567501610150574,0.22776245331980569,0.24294863916516282,0.6657457181701447,0.6492564678008769,0.6821892190555764,0.12443705333901454,0.10295159268468386,0.14678319986897775,0.2145153025587218,0.18538117311429952,0.24185331735027804,0.0691321897519677,0.05508608576346812,0.08282411098048285,0.0818639138792772,0.06665553082147892,0.09926109047802123,0.24869397923875436,0.24849799307958487,0.24888996539792385
SVC_RBF,WB_noise_outliers,1,0.6367954911433172,0.6035685050993023,0.6689478216138842,0.2396323552214129,0.23241564518329347,0.2477463646194174,0.6734393260156145,0.6576567134977402,0.6920257940510721,0.13592380445600424,0.11528636404289372,0.15862225729977533,0.21919006705052183,0.18942261235113533,0.24900606460524383,0.07391557784166974,0.05770016258445629,0.09087393308125442,0.0829523670383186,0.06967626553889532,0.09658389811610915,0.24869397923875436,0.24849799307958487,0.24888996539792385
SVC_RBF,WC_missingness,2,0.6394703882626588,0.6016127661477904,0.6779887949543746,0.2374657659941173,0.23003717238404595,0.24578119165485135,0.6690478038900342,0.651575986697138,0.6871234715484494,0.12929672588142102,0.11110602397200167,0.14731993778091476,0.2083129415173198,0.1928728743886026,0.22249016823524753,0.06329663673280525,0.056234887792378646,0.07002438274271784,0.0739262232474689,0.06346527079328464,0.08526340433166728,0.24869397923875436,0.24849799307958484,0.24888996539792382
SVC_RBF,WD_shift,3,0.6858427267847558,0.6537581633565934,0.7203509125067097,0.23074027905020808,0.22346861065387164,0.23736893239106582,0.6551424951128629,0.6386890111640546,0.6700948230904002,0.13238536042418947,0.11426873850022132,0.14986583305828075,0.21092640436140364,0.19400794004432587,0.22864479717600195,0.0682093765656041,0.05999961218856397,0.07782439067818837,0.08616369601435346,0.07581082058182749,0.09758664462386261,0.24869397923875436,0.24854698961937718,0.24888996539792385
SVC_RBF,WE_surrogate_corrupt,4,0.6595701377706208,0.6275724078547146,0.6947810431204153,0.23657628418472407,0.22866625819074196,0.24479254951683777,0.667592647114278,0.6498762106852828,0.6860623777355069,0.130530171390296,0.10859157486815238,0.15404016466512618,0.21702815250091076,0.19682413048510086,0.2373570195340815,0.06645792094584671,0.056851007052733764,0.07705318268715834,0.07879201845444059,0.06804165026271947,0.09085385710624119,0.24869397923875436,0.24849799307958487,0.24888996539792382
SVC_RBF,WF_nonlinear,5,0.7320741635355161,0.6932505255859724,0.7677774982107712,0.24975265506446995,0.24910928038344704,0.2505062355637725,0.6926802827205101,0.6914154434987191,0.6941123338066101,0.021873706384619742,0.015035239844311214,0.029712280379291578,0.2751478054478175,0.24482098637298655,0.3031591513258316,0.09332561830303472,0.07702703857831221,0.1094767356420703,0.09226662221852835,0.07562865933010539,0.10836936828044438,0.24869397923875436,0.24854576470588238,0.24888996539792385
SVC_RBF,WH_subgroup_shift,6,0.6688741277509394,0.637096193415638,0.6990309089282518,0.23293015606979237,0.2265989108369664,0.23889887025547354,0.6598088215930396,0.6452449497665623,0.6737220196345671,0.13685366320348996,0.118670349486217,0.15452373085928603,0.19916426071218676,0.18270328562456006,0.21585493699518538,0.05989494242255777,0.05231382383108728,0.06826229909813615,0.07510922978341664,0.06520163078303216,0.08524443316673073,0.24869397923875436,0.24854698961937718,0.24888996539792385
SVC_RBF,WI_prevalence_shift,7,0.6802802328843994,0.6359282056677891,0.7247444058641975,0.22646681830213994,0.21885437308919792,0.23466564355886618,0.6464562017766139,0.6294575563325763,0.6637607540709719,0.17618960453214452,0.15549058723731182,0.1988788351570457,0.2805934167480318,0.25797160963280474,0.30242141592155775,0.10356412281377679,0.08956063499146233,0.11787809075339402,0.10778331850387214,0.09257434166346278,0.12284161826037603,0.2295894809688581,0.22904913494809687,0.22999474048442903
SVC_RBF,WJ_concept_drift,8,0.6715803363750225,0.6385388709966004,0.7037150541241726,0.23313536924711264,0.22655705954565006,0.23890536064580664,0.6600289354039238,0.6450104908732255,0.6731978182860014,0.12028067398495759,0.10442453265178489,0.13771495512025325,0.20886146553417256,0.18610628550796035,0.22943699655672256,0.06206371269264428,0.051404709263153485,0.07169970926838629,0.07756587466359094,0.067749948737665,0.08843647276688452,0.24869397923875436,0.24849799307958487,0.24888996539792385
SVC_RBF,WG_label_noise,9,0.640425714892726,0.6011463799313684,0.6782277894912203,0.23976954884456664,0.2332213692312545,0.24696418658434863,0.6742045694851981,0.6594238692171193,0.6903709519608505,0.12770617408634446,0.11256919472326866,0.14245069729212081,0.21412962785893846,0.19360515613152282,0.2348859767407213,0.0702517962799354,0.05816713577073416,0.08240705446300693,0.07745654235550428,0.06632693233371781,0.08899130026912726,0.24722342688709473,0.2453074750736896,0.24869636806356532
